plant_code,plant_name,latitude,longitude
56985,Smoky Hills Wind Project Phase II,38.892653,-98.168876
56986,Clinton LFGTE Facility,44.6917,-73.5944
56987,Hyland LFGTE Facility,42.2853,-78.0061
56989,Stetson Wind I,45.4822,-67.9944
56990,Rollins Wind Project,45.34598,-68.3802
56991,Stetson Wind II,45.61498,-67.971
56993,MF Mesa Lane LLC,40.1483,-74.7772
56994,Grand Meadow,43.7189,-92.705
56995,Georgetown LFGTE,33.453611,-79.316111
56996,Solar Photovoltaic Project #02,33.985244,-117.700826
56997,Arrowrock Hydroelectric Project,43.595,-115.9233
56998,Pueblo Airport Generating Station,38.320833,-104.52639
56999,CPV Vaca Station LLC,38.339167,-121.898888
57001,El Cajon Energy Center,32.796106,-116.972073
57002,Oakfield Wind Project,46.058056,-68.147222
57003,Fulton LFGTE Facility,43.0142,-74.4739
57004,SunEdison Walgreens Moreno Valley,33.8672,-117.23
57005,Mariani Packing Vacaville Solar,38.40008,-121.96366
57006,Walgreens Woodland Distribution Center,38.674894,-121.713362
57007,SunEdison Ironwood State Prison,33.567268,-114.917979
57008,SunEdison Procter & Gamble Oxnard,34.2089,-119.13
57009,Kohls San Bernardino Solar Facility,34.094695,-117.266831
57010,SunEdison Anheuser Busch Fairfield,38.232108,-122.092706
57011,Chuckawalla Valley State Prison,33.565329,-114.903629
57012,SunEdison Walmart Apple Valley DC,34.5975,-117.2
57013,DeKalb County Green Energy Facility,33.6553,-84.2594
57014,Waste Management Arden LFGTE,40.2058,-80.2611
57015,Waste Management Columbia Ridge LFGTE,45.5739,-120.2969
57016,Waste Management Crossroads LFGTE,44.7014,-69.8319
57017,Spruce Ridge Gas Recovery,44.8158,-94.2489
57018,Waste Management Middle Peninsula LFGTE,37.519714,-76.624506
57019,Riverbend Landfill,45.1672,-123.2511
57020,Westside Landfill Gas Recovery,32.724553,-97.537118
57021,Waste Management Madison County LFGTE,43.0336,-75.7028
57022,Waste Management King George LFGTE,38.2747,-77.3081
57023,Waste Management Rolling Meadows LFGTE,39.174577,-95.731126
57024,Waste Management Northern Oaks LFGTE,43.9906,-84.8003
57025,Waste Management Eco Vista LFGTE,36.140849,-94.259713
57026,Superior Landfill Gas Recovery,32.0303,-81.2722
57027,Canyon Power Plant,33.858056,-117.861667
57028,Langley Gulch Power Plant,43.904444,-116.819722
57029,Cleveland Cnty Generating Facility,35.170547,-81.416648
57030,Pacolet Diesel Generation Facility,34.8986,-81.7397
57031,Luverne Wind Farm,47.3272,-97.8975
57032,Ashtabula Wind Energy Center,47.1244,-97.8961
57033,Langdon Wind Energy Center,48.6303,-98.3169
57034,Willmar Municipal East Substation,45.1272,-95.025
57035,Willmar Municipal SW Substation,45.105,-95.0844
57036,Southcentral Power Project,61.167417,-149.905304
57037,Kemper County IGCC Project,32.654722,-88.762222
57038,Bison I Wind Energy Center,46.98,-101.554722
57039,McFadden Ridge,41.7244,-105.9906
57040,High Plains,41.675052,-106.011124
57041,Vaca Dixon Solar Station,38.4106,-121.9264
57042,CSU East Bay,37.658889,-122.059444
57043,SF State University,37.723889,-122.4775
57044,Armenia Mountain Wind Farm,41.7619,-76.8553
57045,Rolling Thunder Wind Farm,44.477778,-99.133889
57046,Archer Daniels Midland Columbus,41.416442,-97.286328
57047,Nobles Wind Project,43.7036,-95.7131
57048,Merricourt Wind Project, , 
57049,NaturEner Glacier Wind Energy 1,48.51,-112.1097
57050,NaturEner Glacier Wind Energy 2,48.5333,-112.1847
57051,Noatak,67.570931,-162.965728
57052,Savoonga,63.695267,-170.475661
57053,Alakanuk,62.6833,-164.6544
57054,Upper Kalskag,61.526858,-160.348128
57055,Stebbins,63.521047,-162.286322
57056,Scammon Bay,61.843036,-165.581497
57057,Quinhagak,59.747436,-161.910647
57058,Pilot Station,61.936456,-162.880706
57059,Koyuk,64.932089,-161.167103
57060,Elim,64.616558,-162.263717
57061,St. Michael,63.4775,-162.0383
57062,Gambell,63.777058,-171.712439
57063,Shungnak,66.888114,-157.140206
57064,Kotlik,63.03215,-163.553106
57065,Kivalina,67.726644,-164.538447
57066,Kasigluk,60.8731,-162.5197
57067,Toksook Bay,60.530142,-165.108575
57068,GenConn Middletown LLC,41.554444,-72.576666
57069,Twin Cities Hydro LLC,44.9156,-93.1994
57070,GenConn Devon LLC,41.2108,-73.1075
57071,Denton Power LLC,33.191854,-97.0761
57072,Granite City Works,38.6972,-90.1283
57073,Ivanpah 2,35.556111,-115.468611
57074,Ivanpah 1,35.533056,-115.4525
57075,Ivanpah 3,35.580833,-115.4825
57076,South Columbus Water Resource Facility,32.4119,-84.9761
57078,Steel Winds II,42.8072,-78.8617
57079,Milford Wind Corridor I LLC,38.53569,-112.935
57080,Sheffield Wind,44.67598,-72.1013
57081,Calpine Vineland Solar LLC,39.4636,-75.0667
57082,Kaheawa Wind Power II LLC,20.79467,-156.536
57083,Bull Hill Wind Project,44.723056,-68.2425
57085,Lake Dorothy Hydroelectric Project,58.2325,-134.0533
57087,Kahuku Wind Power LLC,21.68097,-157.975
57088,Bowers Wind Project,45.414444,-68.038055
57090,Campbell Hill Windpower,43.01455,-105.999
57091,Silver Sage Windpower,41.12968,-105.024
57093,Casper Wind Farm,42.884703,-106.221442
57094,Streator Cayuga Ridge South,40.9969,-88.49
57095,Penascal II Wind Project LLC,27.1197,-97.5499
57096,Star Point Wind Project LLC,45.51,-120.48
57097,Rugby Wind Power Project,48.4968,-99.9513
57098,Dry Lake Wind LLC,34.6596,-110.2842
57099,WestRock (WA),47.266069,-122.428288
57100,Santa Maria LFG Power Plant,34.9508,-120.4131
57101,J&A-Santa Maria II LLC,34.9494,-120.3803
57102,Whittier LFG Power Plant #1,33.9706,-118.0472
57103,Newark America Mill,42.561007,-71.848805
57106,Mesalands Comm College Wind Turbine,35.17,-103.74
57107,Milford Wind Corridor Stage II LLC,38.58523,-112.931
57108,Blue Canyon Windpower V LLC,34.8217,-98.4525
57109,Meadow Lake Wind Farm LLC,40.6275,-86.935
57110,Blackstone Wind Farm LLC,41.1508,-88.6233
57111,Lost Lakes Wind Farm LLC,43.3456,-95.3233
57112,Meadow Lake Wind Farm II LLC,40.6431,-87.0242
57113,Blackstone Wind Farm II LLC,41.1406,-88.53
57115,Meadow Lake Wind Farm III LLC,40.5986,-87.0194
57116,Quilt Block Wind Farm LLC,42.673333,-90.265277
57117,Simpson Ridge Wind Farm LLC,41.879444,-106.369722
57118,Greensburg Wind Farm LLC,37.5499,-99.3444
57119,Koda Biomass Plant,44.7956,-93.5386
57120,Wilton Wind II LLC,47.1333,-100.7011
57121,Ashtabula Wind II LLC,47.292437,-97.931692
57122,UCI Facilities Management Central Plant,33.6481,-117.8467
57123,Trail Ridge Landfill Gas Recovery,30.3167,-81.9833
57124,Payne's Ferry,42.825278,-115.010833
57125,Camp Reed,42.811944,-115.048889
57126,Yahoo Creek,42.770833,-114.988611
57127,Solar Photovoltaic Project #24,34.038333,-117.373055
57128,G2 Energy Marion LLC,29.122882,-82.055452
57130,Beaver Ridge Wind,44.4967,-69.35
57131,Stoney Corners Wind Farm,44.19,-85.2983
57132,Nine Mile Gas Processing Plant,35.9408,-99.3033
57133,G2 Energy Ostrom Road LLC,39.0728,-121.3992
57134,OREG 4 Peetz,40.9925,-102.853056
57135,Big Sky Wind LLC,41.599167,-89.456111
57136,Tuana Springs,42.8925,-115.0164
57137,Eurus Combine Hills Turbine Ranch 2,45.943,-118.591
57138,Savannah River Site Biomass Cogen,33.283333,-81.666666
57139,Highland Wind Project (PA),40.3042,-78.6908
57141,RV CSU Power LLC,40.591099,-105.145904
57151,Beech Ridge Energy LLC,38.0878,-80.4925
57152,Harvest Wind Project,45.8131,-120.3475
57153,Langford Wind Power,31.085435,-100.67882
57154,Mesquite Lake Water & Power Plant 1,32.906569,-115.513747
57156,Barton Chapel Wind Farm,33.06797,-98.337652
57159,Windy Flats Wind Project,45.7269,-120.8339
57160,White River Lock and Dam 1,35.757401,-91.636887
57161,White River Lock and Dam 2,35.744036,-91.765418
57162,White River Lock and Dam 3,35.84361,-91.850521
57163,Calabasas Gas to Energy Facility,34.1511,-118.7236
57164,Waste Management Tri-Cities LFGTE,37.4975,-121.985833
57165,Farmers Branch Renewable Energy Facility,33.031111,-96.957222
57166,Waste Management Lockwood LFGTE,39.493315,-119.620304
57167,Mesquite Creek LFGTE Project,29.7372,-98.0228
57168,Waste Management Naples LFGTE Project,26.155833,-81.658055
57169,Waste Management Piedmont LFGTE Project,36.193611,-80.040555
57170,Suburban Landfill Gas Recovery,39.912438,-82.244992
57171,Cedar Hills Wind Farm,46.245556,-103.767222
57172,Glen Ullin Station 6,46.8214,-101.7564
57173,Bridgewater Dairy Anaerobic Digester,41.6292,-84.6694
57174,Colorado Highlands Wind,40.756944,-102.743055
57176,University of Delaware Wind Turbine,38.782931,-75.164903
57177,Meadow Lake Wind Farm IV,40.6778,-87.0328
57179,HSCo CHP,41.7614,-72.6686
57180,Buckeye Geothermal Power Plant,38.8242,-122.84
57181,Wild Horse Power Plant,38.8417,-122.83
57182,PPL Frey Farm Landfill Wind,39.959167,-76.455555
57183,PPL Glendon LFGTE Plant,40.667778,-75.232222
57184,Orono Hydro Station,44.8803,-68.6647
57185,Cricket Valley Energy,41.676111,-73.581111
57186,Chautauqua LFGTE Facility,42.1989,-79.3186
57187,Pillar Mountain Wind Project,57.7869,-152.4406
57188,Vantage Wind Energy LLC,46.9547,-120.1819
57189,Lost Creek Wind Energy Facility,39.981389,-94.518056
57190,Little Quinnesec Falls Hydro Project,45.7736,-87.9894
57191,Exelon Solar Chicago,41.6758,-87.6514
57192,Spring Valley Wind Project,39.104167,-114.492222
57193,Ripley Westfield Wind LLC,42.241111,-79.635
57194,Day County Wind LLC,45.215,-97.9056
57195,Lower Snake River Wind Energy Project,46.524167,-117.821666
57196,"High Point, POLO",35.97,-79.96
57197,Blue Wing Solar Energy Generation,29.304177,-98.400339
57198,Bent Tree Wind Farm Phase 1,43.724596,-93.450429
57199,Glacier Hills,43.563889,-89.148056
57200,Shelby Solar Energy Generation Facility,35.2536,-81.5956
57201,FPL Energy Montezuma Winds LLC,38.163581,-121.79661
57202,Jacksonville Solar,30.320748,-81.956377
57203,Wyandot Solar Farm,40.8795,-83.317072
57204,PSEG Hackettstown,40.860629,-74.822935
57205,CM48,35.7814,-114.9933
57206,Soldotna,60.499444,-150.997222
57207,Thomson Reuters Data Center Bldg ES101,44.8244,-93.1139
57208,Thomson Reuters Data Center Bldg H,44.8289,-93.1167
57209,Rumble Road Energy Center,32.975833,-83.846111
57210,Cedar Creek II,40.9475,-103.783889
57211,Goshen Phase II,43.467057,-111.836381
57212,EC&R Papalote Creek II LLC,27.9958,-97.2967
57213,ENEL Salt Wells LLC,39.2944,-118.5725
57214,Waverly Community Wind Project,42.7317,-92.4711
57216,Crayola Solar Project,40.760545,-75.238452
57217,Solar Photovoltaic Project #03,34.094279,-117.400113
57218,Solar Photovoltaic Project #04,34.071111,-117.520277
57219,Solar Photovoltaic Project #05,34.086276,-117.230571
57220,Solar Photovoltaic Project #06,34.041389,-117.573055
57221,Solar Photovoltaic Project #07,34.086111,-117.2275
57222,Solar Photovoltaic Project #08,34.041944,-117.565
57223,Solar Photovoltaic Project #09,34.042778,-117.571666
57224,Solar Photovoltaic Project #10,34.075,-117.516944
57225,Solar Photovoltaic Project #11,34.075833,-117.241388
57226,Solar Photovoltaic Project #12,34.042222,-117.561666
57227,Solar Photovoltaic Project #13,34.083499,-117.23557
57228,Solar Photovoltaic Project #14,34.068333,-117.507222
57229,Solar Photovoltaic Project #15,34.079167,-117.516666
57230,Solar Photovoltaic Project #16,34.085556,-117.233611
57231,Solar Photovoltaic Project #17,34.072778,-117.503333
57232,Solar Photovoltaic Project #18,34.083333,-117.516388
57233,Solar Photovoltaic Project #19,34.086944,-117.516944
57234,Solar Photovoltaic Project #20,34.089167,-117.203333
57235,Solar Photovoltaic Project #21,34.075278,-117.553611
57236,Solar Photovoltaic Project #23,34.080833,-117.520277
57237,Solar Photovoltaic Project #22,34.08,-117.2114
57239,Roth Rock Wind Farm LLC,39.254444,-79.467222
57240,"Roth Rock North Wind Farm, LLC",39.287222,-79.434444
57241,Gainesville Renewable Energy Center,29.7675,-82.396388
57242,Mililani South Solar Farm,21.46,-157.9603
57243,Cimarron Solar Facility,36.468078,-104.635659
57244,Kit Carson Windpower,39.3383,-102.3533
57245,Solar Photovoltaic Project #26,34.131214,-117.425324
57246,Solar Photovoltaic Project #27,34.131111,-117.421666
57247,Solar Photovoltaic Project #28,34.094167,-117.274166
57248,Welcome Wind Turbine,43.6825,-94.5892
57249,Renewable Energy Services of Ohio,41.3362,-82.602
57250,Earthmovers LFGTE,41.622942,-85.975161
57251,Lakota Wind Wind Farm,43.3839,-94.1475
57252,Iowa Lakes Superior Wind Farm,43.445,-94.980278
57253,MA Military Reservation Wind Project,41.6647,-70.5942
57254,Victor Valley CC CPV Solar,34.48017,-117.257938
57255,Trishe Wind Minnesota,45.153889,-94.881111
57256,PA Solar Park,40.860142,-75.852206
57257,Iowa Lakes Community College Wind Farm,43.385347,-94.815655
57258,Texico Wind Ranch LP,34.36,-103.0667
57259,Lubbock Wind Ranch,33.5697,-101.7653
57260,Cedro Hill Wind LLC,27.576111,-98.905278
57261,Taloga Wind LLC,35.855556,-98.968333
57262,Laredo Ridge Wind LLC,41.880278,-98.023889
57263,Little Pringle I Wind Farm,35.964272,-101.540238
57264,Little Pringle II Wind Farm,35.924858,-101.541363
57265,Dorchester Solar Site,42.300802,-71.047171
57267,Marsh Landing Generating Station,38.016944,-121.765
57268,Chestnut Flats Wind Farm,40.522846,-78.476921
57269,Haverhill Solar Power Project,42.781056,-71.092562
57270,NEDC Solar Site,42.105237,-71.702979
57274,Grant County Wind LLC,45.8033,-95.8844
57275,Crescent Dunes Solar Energy,38.238889,-117.36361
57276,Rice Solar Energy,34.0658,-114.8153
57278,Crofton Bluffs Wind LLC,42.698333,-97.58
57280,Aqua Ingrams Mill,39.9647,-75.6578
57281,OREG 3 Inc,43.76,-94.7514
57282,Alta Wind Energy Center I,35.033725,-118.353422
57283,Flat Water Wind Farm LLC,40.0011,-95.9289
57284,Minonk Wind Farm,40.888611,-88.997222
57285,Sandy Ridge Wind Farm,40.729207,-78.28735
57286,OU Spirit Wind Farm,36.333803,-99.480144
57287,Hardscrabble Wind Power LLC,43.112222,-74.878888
57289,Big Blue,43.612222,-94.191944
57290,Northern Colorado Wind LLC,40.9881,-102.8969
57291,Alta Wind Energy Center II,35.023889,-118.295278
57292,Alta Wind Energy Center III,35.023889,-118.295278
57293,Alta Wind Energy Center IV,35.008611,-118.242222
57294,Alta Wind Energy Center V,35.008611,-118.242222
57295,Alpine Solar,34.7892,-118.5047
57296,Carleton College,44.461908,-93.156387
57298,Cedar Hills,47.455833,-122.042778
57299,Dunlap,42.043611,-106.160278
57300,Criterion Wind Project,39.4047,-79.29
57301,Dutch Wind Energy,33.8942,-116.5603
57302,Garnet Wind Energy Center,33.9053,-116.5825
57303,Loraine Windpark Project LLC,32.4375,-100.7444
57304,Southern Owens Valley Solar Ranch,36.797739,-118.083801
57305,Adelanto Solar Project,34.550833,-117.435277
57306,Pine Tree Solar Project,35.229635,-118.1957
57307,Van Norman Bypass Solar Project,34.291111,-118.481111
57308,Maclay Solar Project,34.319722,-118.430833
57309,Pacific Cruise Ship Terminals Berth 93,33.7331,-118.27722
57310,1420 Coil Av #C,33.794283,-118.241405
57311,Occidental College Solar Project,34.1283,-118.206903
57312,LATTC South Campus Solar,34.033056,-118.269722
57313,Metro Support Services Center Solar,34.0578,-118.229722
57314,Los Angeles Harbor College,33.783102,-118.28493
57315,Cedar Point Wind,39.421787,-103.67814
57317,San Luis Valley Solar Ranch,37.694535,-105.927622
57318,Copper Crossing Solar LLC,33.160601,-111.484011
57319,Big Horn Wind II,45.9192,-120.3039
57320,Juniper Canyon I Wind Project,45.9215,-120.2355
57321,Mayberry Solar LLC,36.476667,-80.601111
57322,Mont Belvieu Cogeneration Unit,29.838138,-94.900661
57323,Sierra SunTower Solar Gen Station,34.7306,-118.135
57324,Luke Solar,33.526111,-112.37944
57325,FPL Energy Illinois Wind LLC,41.7678,-88.8867
57326,Sunray Wind I,35.9454,-101.9005
57327,Top of the World Windpower Project,42.9258,-105.7872
57330,Kent County Wastewater Treatment Solar,38.993056,-75.4375
57331,Mojave Solar Project,35.017717,-117.339144
57332,Crossroads Wind Farm,36.035,-98.722222
57333,Leaning Juniper Wind Power II,45.651,-120.2598
57334,DE Solar 10240 Old Dowd Rd,35.2458,-80.9967
57335,DE Solar 657 Brigham Rd,36.1053,-79.9692
57336,DE Solar 1725 Drywall Dr,35.3261,-80.9967
57337,Dover Sun Park,39.183611,-75.504444
57338,Roadrunner Solar,31.792778,-106.673333
57340,Panoche Valley Solar Farm,36.78005,-120.729752
57341,Silver Lake Solar Farm,40.494804,-74.399511
57342,White Oak Energy LLC,40.590833,-89.046666
57343,Cargill B6 Biofactory,42.7167,-114.6167
57344,Cargill Dry Creek Biofactory,42.424937,-114.229225
57345,Cargill Kettle Butte Biofactory,43.631944,-112.279722
57346,Elk City LLC,35.4642,-99.8983
57347,Baldwin Wind LLC,47.1133,-100.7086
57348,CityCenter Central Plant Cogen Units,36.1039,-115.1794
57349,Garrison Energy Center LLC,39.187195,-75.499396
57350,Portsmouth Wind Turbine,41.6144,-71.2514
57351,Uilk Wind LLC,43.9811,-96.4269
57352,Trenton Solar Farm,40.2314,-74.7539
57353,Thermo No 1,38.160653,-113.194462
57354,Fox Island Wind LLC,44.094167,-68.865833
57356,Henrico,37.6788,-77.5678
57357,Red Mesa Wind LLC,35.2689,-107.3828
57358,Keenan II Renewable Energy Co LLC,36.276111,-99.490833
57359,Avenal Park,35.989722,-120.11
57360,Sun City Project LLC,35.983056,-120.110277
57361,Sand Drag LLC,35.982778,-120.110277
57362,Morgantown Solar Park,40.152069,-75.865916
57363,510 REPP One,36.4972,-77.6058
57364,Siphon Drop Power Plant,32.7792,-114.6344
57365,MP Durham LLC,36.0311,-78.86
57366,MP Wayne LLC,35.2889,-78.0703
57367,Pocono Solar Project,41.061022,-75.514924
57368,Cogentrix of Alamosa,37.598579,-105.955832
57369,Questa Solar Facility,36.716944,-105.60944
57371,Turning Point Solar,39.81,-81.65
57372,Bellevue Solar Project,45.112222,-123.234722
57373,Agua Caliente Solar Project,32.9774,-113.4945
57374,Lakefield Wind Project LLC,43.675,-95.156666
57375,Adams Wind Generations LLC,44.916944,-94.735555
57376,Jersey Valley Geothermal Power Plant,40.1808,-117.4739
57377,Greater Sandhill I,37.685467,-105.8909
57378,AV Solar Ranch One,34.780278,-118.42444
57379,Dry Lake Wind II LLC,34.6062,-110.1734
57380,New England Wind LLC,42.7297,-73.0236
57381,Linden Solar Farm,40.62,-74.2144
57382,Yardville Solar Farm,40.168811,-74.656719
57383,WEA Texas Bayonne,40.6772,-74.0919
57384,Matrix Buildings A&B (Perth Amboy) Solar,40.534166,-74.275277
57385,Community Wind North LLC,44.245556,-96.406389
57386,Ridgewind,44.018889,-96.065277
57387,Ashtabula Wind III LLC,47.1242,-97.8956
57390,GSK York RDC Solar Facility,40.043856,-76.735474
57391,TAA Solar Facility,32.115833,-110.940833
57392,UASTP I,32.096973,-110.8106
57393,Big Sky Dairy Digester,42.8656,-114.7914
57394,Genesis Solar Energy Project,33.665,-114.998055
57396,Danielson Wind Farms LLC,45.071667,-94.752222
57397,Dow Jones South Brunswick Solar,40.369772,-74.58685
57398,Lakeview Cogeneration LLC,42.188889,-120.679166
57399,Cannelton Hydroelectric Plant,37.899722,-86.705833
57400,Smithland Hydroelectric Plant,37.169636,-88.419518
57401,Willow Island Hydroelectric Plant,39.35776,-81.31795
57402,Taylorsville Solar LLC,35.909074,-81.152498
57403,Northwest Regional,33.681944,-112.476666
57404,Oneida Herkimer,43.462222,-75.418333
57405,Eagle Valley (MI),42.7225,-83.263055
57406,Prairie View IL,41.343056,-88.101389
57408,Prairie Bluff,33.954444,-88.9925
57409,West Camden,36.057892,-88.141965
57410,Geneva,41.795,-80.91
57411,Mahoning,40.914444,-80.586111
57412,Knouse Solar Project 1,40.0264,-77.2344
